156,Madakasira,Gudibanda,Gudibanda,Madakasira,BallathimmanaPalli ,Mandal Parishad Primary School BallathimmanaPalli ,82,,13.9886,77.0459,Normal,494,508,1002
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Thimmalapuram ,Mandal Parishad Primary School Thimmalapuram ,83,13.9657,77.0614,https://maps.app.goo.gl/XoYjz64V6GTPrGb37,Normal,461,468,929
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Gune Morubagal,Mandal Parishad Primary School Gune Morubagal,84,13.9495,77.0387,https://maps.app.goo.gl/XoYjz64V6GTPrGb37,Critical,389,409,798
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Balepalli,Mandal Parishad Primary School Balepalli,85,13.9501,77.0383,https://maps.app.goo.gl/7zAAAKJn5KTyeK2CA,Critical,462,427,889
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Mutukuru,Mandal Parishad Upper Primary School Mutukuru,86,13.9441,77.0709,https://maps.app.goo.gl/wLdvRps58e3bqZ8M9,Normal,428,416,844
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Mutukuru,Mandal Parishad Upper Primary School Mutukuru,87,13.9443,77.0709,https://maps.app.goo.gl/jY5gyPzmRR7xFmqB9,Normal,468,438,906
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Kattakinda palyam ,Zilla Parishad High School Kattakinda palyam ,88,13.9549,77.0695,https://maps.app.goo.gl/32mhPHbLHdd9MWGi9,Normal,435,423,858
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Kattakinda palyam ,Zilla Parishad High School Kattakinda palyam ,89,13.9548,77.0695,https://maps.app.goo.gl/C7otWwFdToeQnAmM6,Normal,349,334,683
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Kurubara Halli,Mandal Parishad Primary School Kurubara Halli,90,13.9498,77.0819,https://maps.app.goo.gl/3mR2wTHSHmqX4dUv5,Normal,494,474,968
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Chinna choragiri ,Mandal Parishad Primary School  Chinna choragiri ,91,13.9179,77.0858,https://maps.app.goo.gl/6d29WTXSiW6mfd3L9,Normal,364,365,729
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Chinna choragiri ,Mandal Parishad Primary School  Chinna choragiri ,92,13.9177,77.0859,https://maps.app.goo.gl/ZAbWQak5y4Fm9YEm7,Normal,623,562,1185
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Mandalapalli,Zilla Parishad High School Mandalapalli,93,13.9339,77.1055,https://maps.app.goo.gl/7erjVtJzBdAFus2B8,Normal,262,288,550
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Mandalapalli,Zilla Parishad High School Mandalapalli,94,,13.9339,,Normal,672,637,1309
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Mandalapalli,Zilla Parishad High School Mandalapalli,95,13.9338,77.1055,https://maps.app.goo.gl/RBxo6T2AGjttKa198,Normal,383,362,745
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Konkallu,Mandal Parishad Primary School Konkallu,96,13.9457,77.1214,https://maps.app.goo.gl/XQ9j7GhekH7QhvWc8,Normal,468,406,874
156,Madakasira,Gudibanda,Gudibanda,Madakasira,"Somsengundlu ,","Mandal Parishad Primary School Somsengundlu ,",97,13.9239,77.1554,https://maps.app.goo.gl/URNJHjiceEZSVhrt6,Normal,458,430,888
156,Madakasira,Gudibanda,Gudibanda,Madakasira,"Somsengundlu ,","Mandal Parishad Primary School  Somsengundlu ,",98,13.924,77.1554,https://maps.app.goo.gl/ssfiegXQNLme9wkK7,Normal,266,275,541
156,Madakasira,Gudibanda,Gudibanda,Madakasira,S.Rayapuram,Mandal Parishad Primary School S.Rayapuram,99,13.9244,77.1399,https://maps.app.goo.gl/2ddb4whzSoUzVN769,Normal,610,570,1180
156,Madakasira,Rolla,Rolla,Madakasira,M. Rayapuram,"100-M Rayapuram, Zilla Parishad High School",100,13.886924,77.034171,https://maps.app.goo.gl/hA33xmZE3a7a1oCeA,Normal,582,561,1139
156,Madakasira,Rolla,Rolla,Madakasira,M. Rayapuram,"101-M Rayapuram, Zilla Parishad High School",101,13.886987,77.034045,https://maps.app.goo.gl/NrXuEoQg9foRtmHh6,Normal,501,488,988
156,Madakasira,Rolla,Rolla,Madakasira,M. Rayapuram,"102-M Rayapuram, Zilla Parishad High School",102,13.886987,77.034045,https://maps.app.goo.gl/WsWTt9GgDm5Y76Gq6,Normal,519,474,993
156,Madakasira,Rolla,Rolla,Madakasira,Hunsekunta,"103-Hunisekunta, Mandal Parishad Primary School",103,13.885423,77.055731,https://maps.app.goo.gl/YXwZzX8UgXgp1zkM8,Normal,221,217,440
156,Madakasira,Rolla,Rolla,Madakasira,H.T.Halli,"104-H  T Halli, Zilla Parishad High School",104,13.919548,77.057346,https://maps.app.goo.gl/eJb6iPTW9hDKuMRg8,Normal,261,241,499
156,Madakasira,Rolla,Rolla,Madakasira,H.T.Halli,"105-H T Halli, Zilla Parishad High School",105,13.888673,77.076414,https://maps.app.goo.gl/Q2hucrVcMErtXcuCA,Normal,371,386,764
156,Madakasira,Rolla,Rolla,Madakasira,Jeergepalli,"106- Jeerigepalli, Mandal Parishad Primary School",106,13.909675,77.063889,https://maps.app.goo.gl/Hz5dw1StnCxyi4Lt8,Normal,303,254,557
156,Madakasira,Rolla,Rolla,Madakasira,"Mallinamadugu,","107-Mallinamadugu, Mandal Parishad Primary School",107,13.911915,77.07325,https://maps.app.goo.gl/gJNXSgFzkbxfmKoY9,Normal,433,454,884
156,Madakasira,Rolla,Rolla,Madakasira,"Bommagondanahalli,","108-Bommagondanahalli, Mandal Parishad Upper Primary School",108,13.896743,77.074605,https://maps.app.goo.gl/k1J5oVuHFz8a4NPe6,Normal,484,492,972
156,Madakasira,Rolla,Rolla,Madakasira,"Mallasamudram,","109-Mallasamudram, Mandal Parishad Primary School",109,13.888576,77.076583,https://maps.app.goo.gl/Ea4ALRsUvxPVucKDA,77.074605,295,305,598
156,Madakasira,Rolla,Rolla,Madakasira,Thirumaladevarapalli,"110-Thirumaladevarapalli, Mandal Parishad Upper Primary School",110,13.889003,77.118602,https://maps.app.goo.gl/bgH2Qt1zzTLWq5F16,Normal,534,530,1065
156,Madakasira,Rolla,Rolla,Madakasira,"Agraharam,","111-Agraharam, Mandal Parishad Upper Primary School",111,13.883767,77.086944,https://maps.app.goo.gl/AQCrxqiGeXsTuPrVA,Normal,349,323,673
156,Madakasira,Rolla,Rolla,Madakasira,"Hottebetta,","112-Hottebetta, Zilla Parishad High School",112,13.880423,77.159748,https://maps.app.goo.gl/JHMne7VTKpUaDxLe8,Normal,529,469,999
156,Madakasira,Rolla,Rolla,Madakasira,"Kottapalyam,","113-Kottapalyam, Mandal Parishad Primary School",113,13.876929,77.145631,https://maps.app.goo.gl/cmdcj3hibNbyixJo6,Normal,576,531,1110
156,Madakasira,Rolla,Rolla,Madakasira,"Rolla,","114-Rolla, Zilla Parishad High School",114,13.840922,77.0103995,https://maps.app.goo.gl/GzCzLNVanKU9XkBs9,Normal,570,555,1112
156,Madakasira,Rolla,Rolla,Madakasira,"Rolla,","115-Rolla, Zilla Parishad High School",115,13.8407872,77.1038874,https://maps.app.goo.gl/cWtgnmiWPVmNgehr7,Normal,629,671,1301
156,Madakasira,Rolla,Rolla,Madakasira,"Rolla,","116-Rolla, Zilla Parishad High School",116,13.840843,77.103999,https://maps.app.goo.gl/ZnbWZEHaFqn4JNxS7,Normal,567,519,1080
156,Madakasira,Rolla,Rolla,Madakasira,"Rolla,","117-Rolla, Zilla Parishad High School",117,13.840625,77.103909,https://maps.app.goo.gl/9qUAbY97x3Qu8rFd7,Normal,778,697,1470
156,Madakasira,Rolla,Rolla,Madakasira,"Rolla,","118-Rolla, Zilla Parishad High School",118,13.840505 - ,77.104073,,Normal,675,622,1286
156,Madakasira,Rolla,Rolla,Madakasira,"Gudduguriki,","119-Gudduguriki, Mandal Parishad Upper Primary School",119,13.843803,77.144186,https://maps.app.goo.gl/qCX9fQqHE9QyPGWJ9,Normal,404,390,792
156,Madakasira,Rolla,Rolla,Madakasira,"Gudduguriki,","120-Gudduguriki, Mandal Parishad Upper Primary School ",120,13.843494,77.144133,https://maps.app.goo.gl/NGD1W7cHZ73MtaCd9,Normal,459,433,892
156,Madakasira,Rolla,Rolla,Madakasira,Dasappa Palyam,"121-Dasappa Palyam, Mandal Parishad Upper Primary School",121,13.8227549,77.149089,https://maps.app.goo.gl/SgjL4WS3NraG1p4n7,Normal,372,367,742
156,Madakasira,Rolla,Rolla,Madakasira,Dasappa Palyam,"122-Dasappa Palyam, Mandal Parishad Upper Primary School",122,13.822567,77.14901,https://maps.app.goo.gl/DBHNDrZF8zB3Jcvr5,Normal,326,299,624
156,Madakasira,Rolla,Rolla,Madakasira,"Ratnagiri,","123-Ratnagiri, Zilla Parishad High School",122,13.808661,77.13008,https://maps.app.goo.gl/sHBwHMzm8fx9JdoE7,Critical,786,747,1535
156,Madakasira,Rolla,Rolla,Madakasira,"Ratnagiri,","124-Ratnagiri, Zilla Parishad High School",124,13.808767,77.130061,https://maps.app.goo.gl/1HzUnLKNgUEa9yJDA,Critical,626,595,1220
156,Madakasira,Rolla,Rolla,Madakasira,"Alupanapalli,","125-Alupanapalli, Zilla Parishad High School",125,13.792108,77.141016,https://maps.app.goo.gl/6gw5hUBXXGG8reh2A,Normal,467,477,943
156,Madakasira,Rolla,Rolla,Madakasira,"Kaki,","126-Kaki, Mandal Parishad Upper Primary School",126,13.786153,77.119372,https://maps.app.goo.gl/GSEdeeSvgo1wxJJq5,Normal,666,640,1305
156,Madakasira,Rolla,Rolla,Madakasira,"K Byadigera, ","127-K Byadigera, Mandal parishad Kannada Primary School",127,13.765936,77.113459,https://maps.app.goo.gl/w4dM1nswWAcXTfnS6,Normal,452,424,877
156,Madakasira,Rolla,Rolla,Madakasira,"K Byadigera, ","128-K Byadigera, Mandal parishad Kannada Primary School",128,13.765936,77.113459,https://maps.app.goo.gl/AWvrG4Zx1y39hjbk8,Normal,357,352,710
